,Start,Stop,Pearson,Slope,MAPE,Ratio,RMSE,RMSE_Artemis,RMSE_Omni,RMSE_Avg
0,2015-03-16 04:20:00,2015-03-16 05:19:00,2,1,30,30,1,30,17,30
1,2015-03-16 04:21:00,2015-03-16 05:20:00,2,1,30,30,1,30,17,30
2,2015-03-16 04:22:00,2015-03-16 05:21:00,2,1,30,30,1,30,17,30
3,2015-03-16 04:23:00,2015-03-16 05:22:00,2,2,30,30,1,30,17,30
4,2015-03-16 04:24:00,2015-03-16 05:23:00,2,2,30,30,1,30,17,30
5,2015-03-16 04:25:00,2015-03-16 05:24:00,2,2,30,30,1,30,17,30
6,2015-03-16 04:26:00,2015-03-16 05:25:00,2,2,30,30,1,30,17,30
7,2015-03-16 04:27:00,2015-03-16 05:26:00,3,3,30,30,2,30,17,30
8,2015-03-16 04:28:00,2015-03-16 05:27:00,4,3,30,30,3,30,17,30
9,2015-03-16 04:29:00,2015-03-16 05:28:00,4,4,30,30,3,30,17,30
10,2015-03-16 04:30:00,2015-03-16 05:29:00,5,5,30,30,4,30,17,30
11,2015-03-16 04:31:00,2015-03-16 05:30:00,5,5,30,30,5,30,17,30
12,2015-03-16 04:32:00,2015-03-16 05:31:00,4,5,30,30,6,30,17,30
13,2015-03-16 04:33:00,2015-03-16 05:32:00,4,5,30,30,7,30,17,30
14,2015-03-16 04:34:00,2015-03-16 05:33:00,4,4,30,30,8,30,17,30
15,2015-03-16 04:35:00,2015-03-16 05:34:00,3,3,30,30,8,30,17,30
16,2015-03-16 04:36:00,2015-03-16 05:35:00,2,2,30,30,9,30,17,30
17,2015-03-16 04:37:00,2015-03-16 05:36:00,2,2,30,30,10,30,17,30
18,2015-03-16 04:38:00,2015-03-16 05:37:00,2,1,30,30,11,30,17,30
19,2015-03-16 04:39:00,2015-03-16 05:38:00,1,3,30,30,11,30,17,30
20,2015-03-16 04:40:00,2015-03-16 05:39:00,1,4,30,30,12,30,17,30
21,2015-03-16 04:41:00,2015-03-16 05:40:00,1,5,30,30,13,30,17,30
22,2015-03-16 04:42:00,2015-03-16 05:41:00,1,5,30,30,14,30,18,30
23,2015-03-16 04:43:00,2015-03-16 05:42:00,1,4,30,30,15,30,18,30
24,2015-03-16 04:44:00,2015-03-16 05:43:00,1,4,30,30,16,30,18,30
25,2015-03-16 04:45:00,2015-03-16 05:44:00,1,2,30,30,17,30,18,30
26,2015-03-16 04:46:00,2015-03-16 05:45:00,1,1,30,30,18,30,17,30
27,2015-03-16 04:47:00,2015-03-16 05:46:00,1,1,30,30,19,30,17,30
28,2015-03-16 04:48:00,2015-03-16 05:47:00,1,1,30,30,20,30,17,30
29,2015-03-16 04:49:00,2015-03-16 05:48:00,1,1,30,30,22,30,17,30
30,2015-03-16 04:50:00,2015-03-16 05:49:00,1,1,30,30,23,30,17,30
31,2015-03-16 04:51:00,2015-03-16 05:50:00,1,1,30,30,24,30,17,30
32,2015-03-16 04:52:00,2015-03-16 05:51:00,1,1,30,30,26,30,17,30
33,2015-03-16 04:53:00,2015-03-16 05:52:00,1,1,28,28,27,29,17,30
34,2015-03-16 04:54:00,2015-03-16 05:53:00,1,1,29,29,28,30,17,30
35,2015-03-16 04:55:00,2015-03-16 05:54:00,1,1,29,29,29,30,17,30
36,2015-03-16 04:56:00,2015-03-16 05:55:00,1,1,29,29,30,30,17,30
37,2015-03-16 04:57:00,2015-03-16 05:56:00,1,1,29,29,30,30,17,30
38,2015-03-16 04:58:00,2015-03-16 05:57:00,1,1,29,29,30,29,17,30
39,2015-03-16 04:59:00,2015-03-16 05:58:00,1,1,28,28,30,28,17,29
40,2015-03-16 05:00:00,2015-03-16 05:59:00,1,1,28,28,30,28,17,28
41,2015-03-16 05:01:00,2015-03-16 06:00:00,1,1,28,28,30,28,1,28
42,2015-03-16 05:02:00,2015-03-16 06:01:00,1,1,27,27,30,28,1,28
43,2015-03-16 05:03:00,2015-03-16 06:02:00,1,1,28,28,1,28,1,28
44,2015-03-16 05:04:00,2015-03-16 06:03:00,1,1,28,28,1,28,1,29
45,2015-03-16 05:05:00,2015-03-16 06:04:00,1,2,28,28,1,29,1,29
46,2015-03-16 05:06:00,2015-03-16 06:05:00,1,3,29,29,1,29,1,30
47,2015-03-16 05:07:00,2015-03-16 06:06:00,1,5,30,30,1,30,1,30
48,2015-03-16 05:08:00,2015-03-16 06:07:00,1,5,30,30,1,30,1,30
49,2015-03-16 05:09:00,2015-03-16 06:08:00,1,6,30,30,1,30,1,30
50,2015-03-16 05:10:00,2015-03-16 06:09:00,4,7,30,30,1,30,1,30
51,2015-03-16 05:11:00,2015-03-16 06:10:00,5,8,30,30,1,30,1,30
52,2015-03-16 05:12:00,2015-03-16 06:11:00,6,10,30,30,1,30,1,30
53,2015-03-16 05:13:00,2015-03-16 06:12:00,6,11,30,30,1,30,1,30
54,2015-03-16 05:14:00,2015-03-16 06:13:00,7,11,30,30,1,30,1,30
55,2015-03-16 05:15:00,2015-03-16 06:14:00,8,12,30,30,1,30,1,30
56,2015-03-16 05:16:00,2015-03-16 06:15:00,8,13,30,30,1,30,1,30
57,2015-03-16 05:17:00,2015-03-16 06:16:00,9,15,30,30,1,30,1,30
58,2015-03-16 05:18:00,2015-03-16 06:17:00,9,16,30,30,1,30,1,30
59,2015-03-16 05:19:00,2015-03-16 06:18:00,10,17,30,30,1,30,1,30
60,2015-03-16 05:20:00,2015-03-16 06:19:00,10,19,30,30,1,30,1,30
61,2015-03-16 05:21:00,2015-03-16 06:20:00,9,20,30,30,1,30,1,30
62,2015-03-16 05:22:00,2015-03-16 06:21:00,8,9,30,30,1,30,1,30
63,2015-03-16 05:23:00,2015-03-16 06:22:00,4,2,30,30,1,30,1,30
64,2015-03-16 05:24:00,2015-03-16 06:23:00,1,1,18,18,1,30,1,30
65,2015-03-16 05:25:00,2015-03-16 06:24:00,1,1,18,18,1,20,1,30
66,2015-03-16 05:26:00,2015-03-16 06:25:00,1,1,18,18,1,19,1,30
67,2015-03-16 05:27:00,2015-03-16 06:26:00,1,1,18,18,1,19,1,30
68,2015-03-16 05:28:00,2015-03-16 06:27:00,1,1,18,18,1,19,1,30
69,2015-03-16 05:29:00,2015-03-16 06:28:00,1,1,18,18,1,19,1,30
70,2015-03-16 05:30:00,2015-03-16 06:29:00,1,1,19,19,1,20,1,30
